CVE_AGEBC,NOM_MUN,NOM_LOC,NIVEL,area_techos_m2,factor_nse,score_solar,score_eficiencia
1904800010899,SANTA CATARINA,CIUDAD SANTA CATARINA,C,24478730.992340334,0.6,14687238.5954042,53074.58904480046
1902100011501,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,24531427.41369191,0.6,14718856.448215147,53067.08154089058
190190001051A,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,46683301.04519881,1.0,46683301.04519881,53006.59989336954
1904800011454,SANTA CATARINA,CIUDAD SANTA CATARINA,C+,9905085.325897837,0.9,8914576.793308053,52933.22627758683
190210001072A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,27032508.979196627,0.9,24329258.081276964,52635.49530801735
1904800011488,SANTA CATARINA,CIUDAD SANTA CATARINA,C,20168731.02734657,0.6,12101238.616407942,52610.68498422401
1903900010279,MONTERREY,MONTERREY,C,24342081.306913096,0.6,14605248.784147857,52579.70073319242
1900600011863,APODACA,CIUDAD APODACA,C,7200972.424301399,0.6,4320583.454580839,52469.680820945636
1903100451438,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C+,16054173.819067782,0.9,14448756.437161004,52428.670783055095
1903900014820,MONTERREY,MONTERREY,C,21200446.282707322,0.6,12720267.769624393,52330.260803919125
1903900011845,MONTERREY,MONTERREY,A/B,52039272.48020769,1.0,52039272.48020769,51978.57590080247
190060388201A,APODACA,EX-HACIENDA SANTA ROSA,C,19744636.269702382,0.6,11846781.761821428,51964.08475041314
1902600011442,GUADALUPE,GUADALUPE,C,44644091.36428413,0.6,26786454.818570476,51947.963853580746
190480001105A,SANTA CATARINA,CIUDAD SANTA CATARINA,C,31062560.356940277,0.6,18637536.214164164,51903.49641176608
1900600011401,APODACA,CIUDAD APODACA,C,39803830.20589977,0.6,23882298.12353986,51883.39440247431
1904600010625,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C+,25624956.436985515,0.9,23062460.793286964,51831.02864396368
1901802361794,GARCÍA,SANTA MARÍA,C,20408894.829514757,0.6,12245336.897708854,51830.26493113279
1904600010894,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,37019116.276748456,0.6,22211469.766049072,51723.27245904314
1900600010598,APODACA,CIUDAD APODACA,C,47944312.962358154,0.6,28766587.777414892,51711.16344712804
1902100010274,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,41074419.941689946,0.6,24644651.965013966,51467.327340145384
1903900012612,MONTERREY,MONTERREY,C,35672327.6261972,0.6,21403396.575718317,51348.97378948413
190060001226A,APODACA,CIUDAD APODACA,C,34663912.25654415,0.6,20798347.35392649,51328.24290445145
190390001356A,MONTERREY,MONTERREY,A/B,26902655.861220885,1.0,26902655.861220885,51278.81393677547
1903900015513,MONTERREY,MONTERREY,A/B,12837500.269665813,1.0,12837500.269665813,51096.067120950145
1903900015072,MONTERREY,MONTERREY,A/B,9212038.053547014,1.0,9212038.053547014,51029.89729440267
1902100011821,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,20569396.96710917,1.0,20569396.96710917,50987.498039761056
190260001246A,GUADALUPE,GUADALUPE,C,37027220.5848207,0.6,22216332.35089242,50900.25861054823
1904800010526,SANTA CATARINA,CIUDAD SANTA CATARINA,C,11545194.672018418,0.6,6927116.803211051,50885.70265773092
1902100011338,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,28118615.193051334,1.0,28118615.193051334,50788.34172833005
1904800010615,SANTA CATARINA,CIUDAD SANTA CATARINA,C,10853952.450101867,0.6,6512371.470061121,50755.246897378885
1903900012576,MONTERREY,MONTERREY,C,32823589.663275152,0.6,19694153.79796509,50659.74727354583
1902600011071,GUADALUPE,GUADALUPE,C,45681866.431817085,0.6,27409119.85909025,50345.076254658445
1903900013409,MONTERREY,MONTERREY,C+,41941820.35088593,0.9,37747638.31579734,50342.80974358473
1904800010935,SANTA CATARINA,CIUDAD SANTA CATARINA,C,38791804.735378176,0.6,23275082.841226906,50340.67126332823
1902600011103,GUADALUPE,GUADALUPE,C,65092697.303352885,0.6,39055618.38201173,50191.562434669526
1904800011064,SANTA CATARINA,CIUDAD SANTA CATARINA,C,25255657.853238896,0.6,15153394.711943336,50150.13819999236
1902100011484,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,32580976.149803307,0.6,19548585.689881984,49922.19547421215
1901802121597,GARCÍA,MITRAS PONIENTE,A/B,28092662.98833817,1.0,28092662.98833817,49912.53979774624
190180212064A,GARCÍA,MITRAS PONIENTE,C+,46446894.69495503,0.9,41802205.22545952,49711.490250122755
1902100011855,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,50352029.21509421,1.0,50352029.21509421,49664.11271809026
1901802121506,GARCÍA,MITRAS PONIENTE,A/B,14460019.583493227,1.0,14460019.583493227,49598.21209695736
1903900012472,MONTERREY,MONTERREY,A/B,40813295.45182581,1.0,40813295.45182581,49584.991302123744
1900600011721,APODACA,CIUDAD APODACA,C,11592457.523185194,0.6,6955474.513911116,49382.357827929125
1900600011666,APODACA,CIUDAD APODACA,C,28984578.929452695,0.6,17390747.357671615,49372.81718155861
1904600011110,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,49642754.907716915,0.6,29785652.94463015,49259.498758953894
1902100011499,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,12940811.778704954,0.6,7764487.067222972,49043.258858305424
1901900010384,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,51102911.77686969,1.0,51102911.77686969,48823.40653600776
1900603892749,APODACA,FRACCIONAMIENTO MISIÓN DE SAN JAVIER,C,9044407.808625419,0.6,5426644.685175251,48758.834529957465
1900600012414,APODACA,CIUDAD APODACA,C+,36423486.47120242,0.9,32781137.824082177,48753.19258347929
1904800010988,SANTA CATARINA,CIUDAD SANTA CATARINA,C,26002838.21973592,0.6,15601702.931841552,48746.400189151056
1903900015496,MONTERREY,MONTERREY,A/B,17695406.71698929,1.0,17695406.71698929,48745.11069814136
1903100010389,JUÁREZ,CIUDAD BENITO JUÁREZ,C,7769710.662153174,0.6,4661826.397291904,48716.3953054324
1903900012453,MONTERREY,MONTERREY,C+,6564415.862990519,0.9,5907974.2766914675,48693.16429448448
1900600010850,APODACA,CIUDAD APODACA,C+,60405055.001074485,0.9,54364549.50096704,48685.35664564623
1900603792823,APODACA,PRADOS DE SANTA ROSA,C,4137230.851999089,0.6,2482338.5111994534,48525.91160436284
1904600010220,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,A/B,80960840.41439869,1.0,80960840.41439869,48466.28064838433
1902600012544,GUADALUPE,GUADALUPE,C,29512316.736011703,0.6,17707390.041607022,48310.17933021045
1902600012243,GUADALUPE,GUADALUPE,C,2007879.162662663,0.6,1204727.4975975978,48303.534031019735
1903900015161,MONTERREY,MONTERREY,C+,6253284.108544241,0.9,5627955.697689816,48244.353177964535
1902100011450,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,23812225.328926113,0.6,14287335.197355667,48136.09894008971
1903103572154,JUÁREZ,ANZURES,C,25091471.939248003,0.6,15054883.163548801,48038.53994502957
1901802120743,GARCÍA,MITRAS PONIENTE,C+,7061081.015645261,0.9,6354972.914080735,47975.16827508252
190480001087A,SANTA CATARINA,CIUDAD SANTA CATARINA,C,30341516.383976243,0.6,18204909.830385745,47945.56754354104
1903900014144,MONTERREY,MONTERREY,C+,41421892.15028745,0.9,37279702.93525871,47940.63164307991
1900600010687,APODACA,CIUDAD APODACA,A/B,41745843.446593456,1.0,41745843.446593456,47924.04802505821
1903900011402,MONTERREY,MONTERREY,C+,19377124.317508057,0.9,17439411.885757253,47876.2479715109
1903900012928,MONTERREY,MONTERREY,A/B,35471009.24612984,1.0,35471009.24612984,47820.23682845952
1903900015284,MONTERREY,MONTERREY,A/B,6984403.209952634,1.0,6984403.209952634,47643.81893287752
1904800011312,SANTA CATARINA,CIUDAD SANTA CATARINA,C,45787903.935389616,0.6,27472742.361233767,47564.184012191494
1904600010536,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,62794904.93828764,0.6,37676942.96297258,47493.319714858255
1903900012932,MONTERREY,MONTERREY,A/B,56761173.90297331,1.0,56761173.90297331,47470.520651423365
1900603922560,APODACA,MISIÓN SAN PABLO,C,16398183.2778526,0.6,9838909.96671156,47387.203754008166
1904600011144,SAN NICOLÁS DE LOS GARZA,SAN NICOLÁS DE LOS GARZA,C,44009708.23104717,0.6,26405824.9386283,47226.3320153997
1901900010473,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,21860965.80947727,1.0,21860965.80947727,47117.18495095246
1901900010539,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,C+,31577036.568471976,0.9,28419332.911624778,46959.1377278568
1903100011368,JUÁREZ,CIUDAD BENITO JUÁREZ,C,13759346.8940017,0.6,8255608.13640102,46823.33976447587
1902600010552,GUADALUPE,GUADALUPE,C+,18107658.133518808,0.9,16296892.320166927,46721.8370202883
1902600010213,GUADALUPE,GUADALUPE,C,60230922.89081311,0.6,36138553.73448787,46655.39544854518
1903103111508,JUÁREZ,MONTE KRISTAL,C,22120211.5733792,0.6,13272126.944027519,46496.00568072827
190210001186A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,7667743.731498746,0.6,4600646.238899248,46482.62989202197
1903100011565,JUÁREZ,CIUDAD BENITO JUÁREZ,C,6776288.2624337785,0.6,4065772.957460267,46435.11080718486
1903900014750,MONTERREY,MONTERREY,C,32223594.582699284,0.6,19334156.74961957,46420.07483600842
1900600012984,APODACA,CIUDAD APODACA,C+,9089994.541531796,0.9,8180995.087378616,46365.57193388657
1903900013659,MONTERREY,MONTERREY,C,31823057.57511056,0.6,19093834.545066334,46090.3703176629
190060001144A,APODACA,CIUDAD APODACA,C,65067463.43503703,0.6,39040478.061022215,46012.582621549845
1902100010185,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,40511944.123712175,0.9,36460749.71134096,45904.793069072046
1904800010422,SANTA CATARINA,CIUDAD SANTA CATARINA,C,41873375.785439424,0.6,25124025.471263655,45502.66562055712
1904800011149,SANTA CATARINA,CIUDAD SANTA CATARINA,C,8431206.38966819,0.6,5058723.833800915,45358.266116994004
1902600011086,GUADALUPE,GUADALUPE,C+,40839523.93976872,0.9,36755571.54579185,45158.22897213857
1902100010096,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C+,26037226.27239701,0.9,23433503.64515731,45113.71921926481
190060001272A,APODACA,CIUDAD APODACA,C,5553237.661040114,0.6,3331942.5966240685,44892.903195604056
190260001132A,GUADALUPE,GUADALUPE,C+,57489548.59096633,0.9,51740593.7318697,44730.37330386211
1901802120495,GARCÍA,MITRAS PONIENTE,C,25091600.87142188,0.6,15054960.522853129,44424.81577396285
1903900015231,MONTERREY,MONTERREY,A/B,12878316.512138756,1.0,12878316.512138756,44387.4196661062
1900600010507,APODACA,CIUDAD APODACA,C+,48490782.77189323,0.9,43641704.49470391,44145.40431203851
1900600011420,APODACA,CIUDAD APODACA,C,36427630.71964845,0.6,21856578.43178907,44106.90189802832
1903100011372,JUÁREZ,CIUDAD BENITO JUÁREZ,C,17934041.75195294,0.6,10760425.051171763,44106.218778366616
1900600781948,APODACA,LOMA LA PAZ,C,13273788.32718233,0.6,7964272.996309398,44073.51753744499
1903100450092,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C,58577146.73426161,0.6,35146288.04055697,43954.06544710853
1903100010800,JUÁREZ,CIUDAD BENITO JUÁREZ,C,20198845.89938775,0.6,12119307.53963265,43902.68109846671
1902100011817,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,A/B,22669867.849497233,1.0,22669867.849497233,43890.24564153864
1901900010331,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,C,33861990.97279551,0.6,20317194.583677303,43685.85794612428
1903900015551,MONTERREY,MONTERREY,A/B,9416542.900197323,1.0,9416542.900197323,43618.74453459605
1901802120601,GARCÍA,MITRAS PONIENTE,C,26836274.210556407,0.6,16101764.526333842,43551.39032554791
190390001395A,MONTERREY,MONTERREY,A/B,15214456.989491306,1.0,15214456.989491306,43545.85017243938
190060001030A,APODACA,CIUDAD APODACA,C,38475681.46391467,0.6,23085408.8783488,43212.62458375797
1903900013095,MONTERREY,MONTERREY,A/B,41953387.40877086,1.0,41953387.40877086,42869.85445472574
1904900010129,SANTIAGO,SANTIAGO,C,28912874.22189531,0.6,17347724.533137187,42837.4542239977
1903900015049,MONTERREY,MONTERREY,C,23881222.46083209,0.6,14328733.476499254,42580.49666198785
1903900013023,MONTERREY,MONTERREY,A/B,16579682.940906923,1.0,16579682.940906923,42405.79583832231
1902100010077,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,69813475.17431758,0.6,41888085.10459055,42365.47929071602
1900600012310,APODACA,CIUDAD APODACA,C+,5746967.461730734,0.9,5172270.715557661,42362.87265280337
1902600010285,GUADALUPE,GUADALUPE,C,31527084.560535774,0.6,18916250.736321464,42112.97161758328
1903900012805,MONTERREY,MONTERREY,A/B,37965423.176356934,1.0,37965423.176356934,41669.17580999973
1903900014252,MONTERREY,MONTERREY,A/B,34707251.88584868,1.0,34707251.88584868,41639.96178405497
1903900014765,MONTERREY,MONTERREY,A/B,6762805.640822681,1.0,6762805.640822681,41634.87926518011
190490001010A,SANTIAGO,SANTIAGO,C+,28434462.181285102,0.9,25591015.963156592,41357.245882470925
1901800251243,GARCÍA,VALLE DE LINCOLN,C,5749546.105208267,0.6,3449727.6631249604,40976.05899163281
1903900011830,MONTERREY,MONTERREY,A/B,19760126.549449563,1.0,19760126.549449563,40727.50998942168
1900600012664,APODACA,CIUDAD APODACA,C+,2105886.0336908805,0.9,1895297.4303217926,40714.10600459561
1903900015462,MONTERREY,MONTERREY,A/B,14028778.29963988,1.0,14028778.29963988,40654.56065867738
1903900011826,MONTERREY,MONTERREY,A/B,47903828.259760894,1.0,47903828.259760894,40577.06092247901
1900600010935,APODACA,CIUDAD APODACA,C+,24882454.466512013,0.9,22394209.01986081,40170.98367643459
1902600010393,GUADALUPE,GUADALUPE,C,48723947.39890812,0.6,29234368.43934487,40160.25703699398
1900601740047,APODACA,CAMPESTRE HUINALÁ,C,20195456.825102996,0.6,12117274.095061798,40153.03896762773
1903900012947,MONTERREY,MONTERREY,A/B,83301677.70665674,1.0,83301677.70665674,39951.37207821955
190180105139A,GARCÍA,PARQUE INDUSTRIAL CIUDAD MITRAS,C,11508264.813643757,0.6,6904958.888186255,39899.38444728936
1903100011705,JUÁREZ,CIUDAD BENITO JUÁREZ,C+,14159036.633019237,0.9,12743132.969717313,39838.820557502826
1900600010865,APODACA,CIUDAD APODACA,C,37154679.24813874,0.6,22292807.548883244,39830.222312430065
1902600011921,GUADALUPE,GUADALUPE,C,23211438.236425005,0.6,13926862.941855002,39788.08172375069
190480001016A,SANTA CATARINA,CIUDAD SANTA CATARINA,C,53398346.52504119,0.6,32039007.915024713,39728.762415893674
1903100010660,JUÁREZ,CIUDAD BENITO JUÁREZ,C,29411436.519394238,0.6,17646861.911636543,39672.44008430289
1900600013041,APODACA,CIUDAD APODACA,C,8397076.201354848,0.6,5038245.720812908,39493.1008245008
1900600010511,APODACA,CIUDAD APODACA,A/B,31498995.765512653,1.0,31498995.765512653,39408.28148019689
1904800011153,SANTA CATARINA,CIUDAD SANTA CATARINA,C,29105112.093145356,0.6,17463067.255887214,39271.82249036484
1903100011052,JUÁREZ,CIUDAD BENITO JUÁREZ,C,29676318.46118277,0.6,17805791.07670966,39168.0181164049
190480001112A,SANTA CATARINA,CIUDAD SANTA CATARINA,C,50648536.377246484,0.6,30389121.826347888,39108.19293914385
1900600011492,APODACA,CIUDAD APODACA,C,14947843.672796428,0.6,8968706.203677857,38652.87419812489
1904800011492,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,10810981.198436987,1.0,10810981.198436987,38529.23707626396
1901802361811,GARCÍA,SANTA MARÍA,C,25602006.510035474,0.6,15361203.906021284,38508.13409631885
190190001037A,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,29991336.59972733,1.0,29991336.59972733,38440.1728575258
1900600011859,APODACA,CIUDAD APODACA,C,10154808.527814878,0.6,6092885.116688927,38322.69451483647
1903900013131,MONTERREY,MONTERREY,A/B,23755163.632544715,1.0,23755163.632544715,38196.29794521892
1904800010333,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,54834393.077679045,1.0,54834393.077679045,37806.930775470486
1901900010488,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,63741580.21553577,1.0,63741580.21553577,37682.46969453464
1903900014375,MONTERREY,MONTERREY,C,12712270.291067645,0.6,7627362.174640587,37547.93039252517
1901900010505,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,60527393.215201415,1.0,60527393.215201415,37537.1351203663
1902600011226,GUADALUPE,GUADALUPE,C,32204365.269909687,0.6,19322619.161945812,37510.95126720999
1900601332537,APODACA,SANTA ROSA,C,36400462.86872444,0.6,21840277.721234664,37427.77982216601
1900600011204,APODACA,CIUDAD APODACA,C,59186185.48589082,0.6,35511711.29153449,37368.59708205439
1902600012775,GUADALUPE,GUADALUPE,A/B,13223615.292662341,1.0,13223615.292662341,37311.16264118549
1900600011149,APODACA,CIUDAD APODACA,C,9188296.114671731,0.6,5512977.668803039,37269.514033422805
1902100010255,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,57342197.53510733,0.6,34405318.52106439,37265.146714782946
1903100450266,JUÁREZ,JARDINES DE LA SILLA (JARDINES),C,36476551.27019364,0.6,21885930.762116183,37258.99295904561
190310001075A,JUÁREZ,CIUDAD BENITO JUÁREZ,C,14477333.33255666,0.6,8686399.999533996,37186.11897511662
1903900012720,MONTERREY,MONTERREY,C+,24898865.690358307,0.9,22408979.121322475,37091.354448174665
1901800251385,GARCÍA,VALLE DE LINCOLN,C,5969688.582661613,0.6,3581813.1495969677,37081.00650496804
1904800011647,SANTA CATARINA,CIUDAD SANTA CATARINA,C,12241870.464119771,0.6,7345122.278471863,36971.23940192108
1900600011505,APODACA,CIUDAD APODACA,C,15199832.3971973,0.6,9119899.43831838,36753.49214219538
190390001541A,MONTERREY,MONTERREY,A/B,7399104.337785807,1.0,7399104.337785807,36397.79383872212
1901900010420,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,42491384.53259405,1.0,42491384.53259405,36386.45589433347
1902100010414,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,23055559.238208167,0.6,13833335.5429249,36351.46204306725
1904800011505,SANTA CATARINA,CIUDAD SANTA CATARINA,C,10587854.862102496,0.6,6352712.917261497,36187.02017481369
190260001239A,GUADALUPE,GUADALUPE,C,61743278.87150394,0.6,37045967.32290237,35961.39699161089
1902600012614,GUADALUPE,GUADALUPE,C,19477083.590026405,0.6,11686250.154015843,35917.62481422404
1904800011308,SANTA CATARINA,CIUDAD SANTA CATARINA,C,23438745.658969495,0.6,14063247.395381697,35706.199649438786
1901900010280,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,38692637.47478507,1.0,38692637.47478507,35666.23574043112
1903100011029,JUÁREZ,CIUDAD BENITO JUÁREZ,C-,3017749.623992319,0.25,754437.4059980798,35579.72385958374
1903100010270,JUÁREZ,CIUDAD BENITO JUÁREZ,C,68623541.72272822,0.6,41174125.033636935,35561.0509873117
1903100010637,JUÁREZ,CIUDAD BENITO JUÁREZ,C,12236271.12399713,0.6,7341762.674398278,35464.20815673533
190210001097A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,28967817.746848732,0.6,17380690.64810924,34885.08623626312
1900600012946,APODACA,CIUDAD APODACA,C+,4538467.777103147,0.9,4084620.999392832,34831.9933463785
1902600011955,GUADALUPE,GUADALUPE,C,38141876.06574809,0.6,22885125.63944885,34693.323580004086
1903900012627,MONTERREY,MONTERREY,C+,13654580.293285951,0.9,12289122.263957357,34401.72975676159
1901802361807,GARCÍA,SANTA MARÍA,C,14498736.073420178,0.6,8699241.644052107,34248.448310250074
1900600012876,APODACA,CIUDAD APODACA,A/B,4560423.084426138,1.0,4560423.084426138,34094.64217183493
1904800011651,SANTA CATARINA,CIUDAD SANTA CATARINA,A/B,8619649.971229868,1.0,8619649.971229868,34088.402986629415
190310001004A,JUÁREZ,CIUDAD BENITO JUÁREZ,C,15521205.05002578,0.6,9312723.030015467,33978.96141692638
190210001040A,GENERAL ESCOBEDO,CIUDAD GENERAL ESCOBEDO,C,30826927.599739753,0.6,18496156.55984385,33865.212530694596
1903100010073,JUÁREZ,CIUDAD BENITO JUÁREZ,C,32076206.68907632,0.6,19245724.01344579,33825.49000067542
190190001044A,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,57677642.213770345,1.0,57677642.213770345,33821.413745836435
1904800011399,SANTA CATARINA,CIUDAD SANTA CATARINA,C,2855295.084907772,0.6,1713177.0509446631,33809.706328410815
1901900010365,SAN PEDRO GARZA GARCÍA,SAN PEDRO GARZA GARCÍA,A/B,44122855.4230649,1.0,44122855.4230649,33758.2519741388
1900600012062,APODACA,CIUDAD APODACA,C-,1374748.513400505,0.25,343687.12835012627,33619.679603843026
190490001067A,SANTIAGO,SANTIAGO,C+,5686056.219015021,0.9,5117450.597113519,33487.03656027172
1902600011974,GUADALUPE,GUADALUPE,C,41597571.44663534,0.6,24958542.867981207,33073.86592848945
1900600012202,APODACA,CIUDAD APODACA,C,2510475.19531573,0.6,1506285.1171894378,33001.85267287736
1901802121633,GARCÍA,MITRAS PONIENTE,A/B,15396859.177762765,1.0,15396859.177762765,32781.38281161178
1903900015180,MONTERREY,MONTERREY,A/B,16226942.93206246,1.0,16226942.93206246,32698.99486245125
1901802120635,GARCÍA,MITRAS PONIENTE,C+,14119122.91576343,0.9,12707210.624187088,32659.93842884933
1904800010475,SANTA CATARINA,CIUDAD SANTA CATARINA,C-,24657504.66086127,0.25,6164376.165215317,32619.417247505
1903900015392,MONTERREY,MONTERREY,A/B,10371488.255455537,1.0,10371488.255455537,32597.434228535363
